id,type,title,text,year,city,country,lat,lon,all_cities,all_coords,theme_primary,theme_secondary,case_study_flag,case_study_confidence,retrieval_reason
US9096834,patent,RECOMBINANT MICROORGANISMS COMPRISING THIOESTERASE AND LYSOPHOSPHATIDIC ACID ACYLTRANSFERASE GENES FOR FATTY ACID PRODUCTION,"RECOMBINANT MICROORGANISMS COMPRISING THIOESTERASE AND LYSOPHOSPHATIDIC ACID ACYLTRANSFERASE GENES FOR FATTY ACID PRODUCTION. The present invention provides for the improved production of fatty acid products in a recombinant microorganism or host cell engineered to express a non-native gene encoding a thioesterase and a non-native gene encoding a lysophosphatidic acid acyltransferase (LPAAT), in which the LPAAT is overexpressed in the recombinant microorganism compared to an otherwise identical microorganism that does not include the non-native LPAAT gene. The invention also provides methods of producing fatty acid products using such recombinant microorganisms.",2015,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Encinitas, CA"", ""San Deigo, CA""]","[[32.7174202, -117.162772], [33.0369867, -117.2919818]]",,,False,0.0,core_keyword
US10233470,patent,SECRETION OF FATTY ACIDS BY PHOTOSYNTHETIC MICROORGANISMS,SECRETION OF FATTY ACIDS BY PHOTOSYNTHETIC MICROORGANISMS. Recombinant photosynthetic microorganisms that convert inorganic carbon to secreted fatty acids are described. Methods to recover the secreted fatty acids from the culture medium without the need for cell harvesting are also described.,2019,SAN DIEGO,US,32.7174202,-117.162772,"[""SAN DIEGO, CA"", ""CARDIFF, CA""]","[[32.7174202, -117.162772], [33.6883572, -117.8063848]]",,,False,0.0,core_keyword
US8445257,patent,PRODUCTION OF BRANCHED-CHAIN ALCOHOLS BY PHOTOSYNTHETIC MICROORGANISMS,"PRODUCTION OF BRANCHED-CHAIN ALCOHOLS BY PHOTOSYNTHETIC MICROORGANISMS. The present invention provides genes, polypeptides and expression constructs therefor, recombinant photosynthetic microorganisms, and method of use thereof, such as for the production of branched-chain alcohols (including 2-methyl-1-butanol, 3-methyl-1-butanol, and isobutanol) and derivatives thereof for a variety of uses.",2013,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US8940508,patent,ENHANCEMENT OF BIOMASS PRODUCTION BY DISRUPTION OF LIGHT ENERGY DISSIPATION PATHWAYS,"ENHANCEMENT OF BIOMASS PRODUCTION BY DISRUPTION OF LIGHT ENERGY DISSIPATION PATHWAYS. The invention provides a method of producing biomass or at least one biomolecule comprising culturing a photosynthetic microorganism that comprises a disrupted Non-Photochemical Quenching (NPQ) process, and isolating biomass or at least one biomolecule from the culture.",2015,Fort Collins,US,40.5871782,-105.0770113,"[""Fort Collins, CO""]","[[40.5871782, -105.0770113]]",,,False,0.0,core_keyword
US9187726,patent,CULTURING A MICROORGANISM IN A MEDIUM WITH AN ELEVATED LEVEL OF A CARBOXYLATE COUNTERION SOURCE,"CULTURING A MICROORGANISM IN A MEDIUM WITH AN ELEVATED LEVEL OF A CARBOXYLATE COUNTERION SOURCE. The invention provides a method of culturing a microorganism that produces a free fatty acid in a culture medium, comprising culturing the microorganism in the culture medium comprising a sufficient amount (e.g., at least about 0.5 mM) of a carboxylate counterion source to enhance viability of the microorganism in the culture medium. Fatty acids produced using the methods of the invention can be used to synthesize a variety of products, including biofuels.",2015,Austin,US,30.2711286,-97.7436995,"[""Austin, TX"", ""San Diego, CA""]","[[30.2711286, -97.7436995], [32.7174202, -117.162772]]",,,True,0.0714,core_keyword
US8846370,patent,GENETICALLY ENGINEERED MICROORGANISMS COMPRISING 4-HYDROXYBENZOYL-COA THIOESTERASES AND METHODS OF USING THE SAME FOR PRODUCING FREE FATTY ACIDS AND FATTY ACID DERIVATIVES,"GENETICALLY ENGINEERED MICROORGANISMS COMPRISING 4-HYDROXYBENZOYL-COA THIOESTERASES AND METHODS OF USING THE SAME FOR PRODUCING FREE FATTY ACIDS AND FATTY ACID DERIVATIVES. The described invention provides genetically engineered microorganisms, including photosynthetic microorganisms, expressing 4-hydroxybenzoyl-CoA thioesterases and methods of using the genetically engineered microorganisms for producing free fatty acids and/or fatty acid derivatives.",2014,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9175256,patent,PRODUCTION OF FATTY ACIDS AND FATTY ACID DERIVATIVES BY RECOMBINANT MICROORGANISMS EXPRESSING POLYPEPTIDES HAVING LIPOLYTIC ACTIVITY,"PRODUCTION OF FATTY ACIDS AND FATTY ACID DERIVATIVES BY RECOMBINANT MICROORGANISMS EXPRESSING POLYPEPTIDES HAVING LIPOLYTIC ACTIVITY. The invention provides transgenic photosynthetic microorganisms that include non-native genes encoding polypeptides having lipolytic activity for production of free fatty acids and fatty acid derivatives, and methods of producing free fatty acids and fatty acid derivatives using the transgenic microorganisms disclosed herein. The invention also provides transgenic microorganisms that include non-native genes encoding polypeptides having lipolytic activity, and novel genes encoding polypeptides demonstrating lipolytic activity.",2015,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Austin, TX""]","[[32.7174202, -117.162772], [30.2711286, -97.7436995]]",,,False,0.0,core_keyword
US8530207,patent,PHOTOSYNTHETIC MICROORGANISMS COMPRISING EXOGENOUS PROKARYOTIC ACYL-ACP THIOESTERASES AND METHODS FOR PRODUCING FATTY ACIDS,PHOTOSYNTHETIC MICROORGANISMS COMPRISING EXOGENOUS PROKARYOTIC ACYL-ACP THIOESTERASES AND METHODS FOR PRODUCING FATTY ACIDS. The described invention provides genetically engineered photosynthetic microorganisms expressing prokaryotic acyl-ACP thioesterases and methods of using the genetically engineered photosynthetic microorganisms for producing free fatty acids and/or fatty acid derivatives.,2013,Minneapolis,US,44.9772995,-93.2654692,"[""Minneapolis, MN"", ""San Diego, CA""]","[[44.9772995, -93.2654692], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9080188,patent,METHYLBUTANOL AS AN ADVANCED BIOFUEL,"METHYLBUTANOL AS AN ADVANCED BIOFUEL. This invention describes genes, metabolic pathways, microbial strains and methods to produce methylbutanol and other compounds of interest from renewable feedstocks.",2015,Rancho Santa Fe,US,33.0242314,-117.1979781,"[""Rancho Santa Fe, CA"", ""San Diego, CA"", ""La Jolla, CA"", ""Minneapolis, MN"", ""Solana Beach, CA""]","[[33.0242314, -117.1979781], [32.7174202, -117.162772], [32.8458529, -117.2575702], [44.9772995, -93.2654692], [32.9919141, -117.2678124]]",,,True,0.0714,core_keyword
US8871525,patent,MASS SPECTROMETRY METHOD,MASS SPECTROMETRY METHOD. The invention provides a mechanism for semi-quantitatively measuring individual isotopomer species of a molecule using gas chromatograph mass spectrometry. The method allows for semi-quantitatively tracking the movement of ions by measuring the individual isotopomer species of a molecule.,2014,Solana Beach,US,32.9919141,-117.2678124,"[""Solana Beach, CA"", ""San Diego, CA""]","[[32.9919141, -117.2678124], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US9528061,patent,SOLUBILIZATION OF COAL OR LIGNOCELLULOSE BIOMASS,"SOLUBILIZATION OF COAL OR LIGNOCELLULOSE BIOMASS. The present methods deal with the solubilization of coal and lignocellulose biomass using pyrophosphates, polyphosphates, or derivatives thereof.",2016,Houston,US,29.7589382,-95.3676974,"[""Houston, TX"", ""San Diego, CA"", ""Roanoke, VA""]","[[29.7589382, -95.3676974], [32.7174202, -117.162772], [37.270973, -79.9414313]]",,,False,0.0,core_keyword
US8448702,patent,METHODS OF ENHANCING BIOGENIC PRODUCTION OF METHANE FROM HYDROCARBON-BEARING FORMATIONS,"METHODS OF ENHANCING BIOGENIC PRODUCTION OF METHANE FROM HYDROCARBON-BEARING FORMATIONS. The present invention describes methods of identifying stimulants for the biogenic production of methane in hydrocarbon-bearing formations. Methods involve the use of microbial nucleic acid sequence information for the determination of gene products that are enzymes in a variety of pathways involved in the conversion of hydrocarbons to methane. Enzymes and stimulants identified by invention methods can be used in processes for enhancing biogenic methane production, for example, by addition to coal seams and coalbed methane wells.",2013,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Encinitas, CA"", ""La Jolla, CA""]","[[32.7174202, -117.162772], [33.0369867, -117.2919818], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US8871716,patent,NOVEL USE OF ANTIMICROBIAL PEPTIDES IN REGENERATION OF SKIN CELLS,"NOVEL USE OF ANTIMICROBIAL PEPTIDES IN REGENERATION OF SKIN CELLS. Disclosed are novel antimicrobial peptides which can promote the regeneration of skin cells, thus healing wounds. Pharmaceutical compositions comprising the peptides as active ingredients are also provided for wound healing and skin rejuvenation. The antimicrobial peptides exhibit inhibitory activity against antibiotic-resistant strains, and their antimicrobial activity is maintained without loss of structural stability even under a high salt condition. Also, being proven to promote the migration and regeneration of skin cells in mice as well as in vitro, the antimicrobial peptides may be widely used as an agent for regenerating skin cells. Further, they can find applications in various fields including the medical industry and the cosmetic industry. Hence, the novel antimicrobial peptides are anticipated to have considerable repercussions in the market for antibiotics, wound healing agents and cosmetics.",2014,Daejeon,KR,36.3497007,127.3849016,"[""Daejeon""]","[[36.3497007, 127.3849016]]",,,False,0.0,core_keyword
US8309323,patent,DIMETHYLOCTANE AS AN ADVANCED BIOFUEL,"DIMETHYLOCTANE AS AN ADVANCED BIOFUEL. This invention describes genes, metabolic pathways, microbial strains and methods to produce 2,6-dimethyloctane as an advanced biofuel from renewable feedstocks.",2012,Solana Beach,US,32.9919141,-117.2678124,"[""Solana Beach, CA"", ""Rancho Santa Fe, CA"", ""San Diego, CA"", ""Scandia, MN""]","[[32.9919141, -117.2678124], [33.0242314, -117.1979781], [32.7174202, -117.162772], [45.2533659, -92.8062958]]",,,True,0.0714,core_keyword
US8633002,patent,MICROBIAL PRODUCTION OF FATTY ALCOHOLS,"MICROBIAL PRODUCTION OF FATTY ALCOHOLS. Genes and strains of recombinant microorganisms are provided that are engineered to produce fatty alcohols and fatty alcohol derivatives. The organisms can include one, two, three or more transgenes that direct the biosynthesis of one or more fatty alcohols or derivatives. Methods of producing fatty alcohols using transgenic microorganisms are also provided.",2014,SAN DIEGO,US,32.7174202,-117.162772,"[""SAN DIEGO, CA"", ""Minneapolis, MN""]","[[32.7174202, -117.162772], [44.9772995, -93.2654692]]",,,False,0.0,core_keyword
US8859744,patent,RECOMBINANT HYDROGEN-PRODUCING CYANOBACTERIUM AND USES THEREOF,"RECOMBINANT HYDROGEN-PRODUCING CYANOBACTERIUM AND USES THEREOF. A recombinant cyanobacterium comprising an oxygen-tolerant, hydrogen-evolving hydrogenase, kit, and methods of use.",2014,Rockville,US,39.0817985,-77.1516844,"[""Rockville, MD"", ""San Diego, CA""]","[[39.0817985, -77.1516844], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US8956834,patent,ACYL-ACP THIOESTERASE GENES AND USES THEREFOR,"ACYL-ACP THIOESTERASE GENES AND USES THEREFOR. The present invention provides novel genes encoding Class II acyl-ACP thioesterases and variants thereof that are active on C8, C10, C12, C14, C16, and C18 acyl-ACP substrates. The thioesterases can be introduced into transgenic organisms, including microorganisms and photosynthetic organisms, for producing fatty acids and fatty acid products.",2015,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US8435736,patent,METHOD FOR IN VITRO RECOMBINATION,"METHOD FOR IN VITRO RECOMBINATION. The present invention relates to an in vitro method, using isolated protein reagents, for joining two double-stranded (ds) DNA molecules of interest, wherein the distal region of the first DNA molecule and the proximal region of the second DNA molecule share a region of sequence identity. The method allows the joining of a number of DNA fragments, in a predetermined order and orientation, without the use of restriction enzymes. It can be used, e.g., to join synthetically produced sub-fragments of a gene or genome of interest.",2013,Crofton,US,39.0159547,-76.6842057,"[""Crofton, MD"", ""San Diego, CA""]","[[39.0159547, -76.6842057], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
